,10402,10749,10751,10752,12,14,16,18,27,28,35,36,37,53,80,878,9648,adult,director,lead actors,movie_id,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
292,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,Olivier Megaton,"[u'Liam Neeson', u'Forest Whitaker', u'Maggie Grace']",260346,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",5.969561,/ikDwR3i2bczqnRf1urJTy77YTFf.jpg,2015-01-01,Taken 3,False,6.0,1864
293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,False,Stanley Kubrick,"[u'Malcolm McDowell', u'Patrick Magee', u'Adrienne Corri']",185,"Demonic gang-leader Alex goes on the spree of rape, mugging and murder with his pack of ""droogs"". But he's a boy who also likes Beethoven's Ninth and a bit of ""the old in-out, in-out"". He later finds himself at the mercy of the state and its brainwashing experiment designed to take violence off the streets.",5.966431,/hJYwfHxh9O7lyF7hTIT7ZoP8FYQ.jpg,1971-12-18,A Clockwork Orange,False,7.8,2410
294,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,False,Steven Spielberg,"[u'Tom Hanks', u'Tom Sizemore', u'Dennis Farina']",857,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",5.963856,/miDoEMlYDJhOCvxlzI0wZqBs9Yt.jpg,1998-07-24,Saving Private Ryan,False,7.8,4107
295,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,Josh Boone,"[u'James McAvoy', u'Anya Taylor-Joy', u'Maisie Williams']",340102,"The story of the New Mutants, a team of mutant heroes comprised of the first graduates from Charles Xavier's school.",5.960773,/8WJosVIzSYCUWzv2GQmuMv3eCPB.jpg,2018-06-29,X-Men: The New Mutants,False,0.0,0
296,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,False,Bill Condon,"[u'Kristen Stewart', u'Robert Pattinson', u'Taylor Lautner']",50620,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",5.931892,/kJQPygYB8aNEevZZHRifyYrAdU9.jpg,2012-11-13,The Twilight Saga: Breaking Dawn - Part 2,False,6.1,1933
297,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,J.J. Abrams,"[u'Tom Cruise', u'Philip Seymour Hoffman', u'Ving Rhames']",956,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",5.931141,/qjy8ABAbWooV4jLG6UjzDHlv4RB.jpg,2006-05-03,Mission: Impossible III,False,6.4,1631
298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Armen Oganezov,"[u'Valerja Nemchenko', u'Vladimir Sorokin', u'Marina Zasimova']",329103,"The action of a controversial novel ""Lolita"", of the famous Russian writer Vladimir Nabokov, reset to present day Russia. A mother and her daughter are running short of money and are thankful that they could rent a room to a writer. The mother is lonely and the daughter is coming of age. The mother immediately gets in love with him, which causing to the daughter a terrible jealousy. And then the daughter chooses the most unfailing weapon - she tries to discourage him from her mother. She tries to get his attention by parading around without panties, asking his help with her shower, and rubbing up against him and flashing him whenever her mother is not looking. She is even trying to convince her mom, that since she is becoming a woman, that he should teach her some of the finer points of love. Could the grown man resist the charms of a 14 year-old nymphet?",5.92296,/tXQa4fpOj8ab79ByTd4sGAqz36o.jpg,2007-01-03,Russian Lolita,False,2.4,32
299,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Alex Proyas,"[u'Brenton Thwaites', u'Nikolaj Coster-Waldau', u'Gerard Butler']",205584,A common thief joins a mythical god on a quest through Egypt.,5.920681,/uPqAW07bGoljf3cmT5gecdOvVol.jpg,2016-02-25,Gods of Egypt,False,5.2,949
300,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,False,Luc Besson,"[u'Bruce Willis', u'Gary Oldman', u'Ian Holm']",18,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",5.918162,/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg,1997-05-07,The Fifth Element,False,7.2,3136
301,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,Martin Scorsese,"[u'Leonardo DiCaprio', u'Matt Damon', u'Jack Nicholson']",1422,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",5.913503,/tGLO9zw5ZtCeyyEWgbYGgsFxC6i.jpg,2006-10-05,The Departed,False,7.8,3392
302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,False,Jeremy Gillespie,"[u'Aaron Poole', u'Kathleen Munroe', u'Daniel Fathers']",378018,"In the middle of a routine patrol, officer Daniel Carter happens upon a blood-soaked figure limping down a deserted stretch of road. He rushes the young man to a nearby rural hospital staffed by a skeleton crew, only to discover that patients and personnel are transforming into something inhuman. As the horror intensifies, Carter leads the other survivors on a hellish voyage into the subterranean depths of the hospital in a desperate bid to end the nightmare before it's too late.",5.909967,/nH1YZAL8IeIQEOm2ewi5ncpuPQG.jpg,2017-04-07,The Void,False,6.4,36
303,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,Ruben Fleischer,"[u'Jesse Eisenberg', u'Woody Harrelson', u'Emma Stone']",19908,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",5.89467,/vUzzDpVrab1BOG3ogxhRGfLN94d.jpg,2009-10-07,Zombieland,False,7.2,2715
304,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,False,Nicolas Winding Refn,"[u'Ryan Gosling', u'Carey Mulligan', u'Bryan Cranston']",64690,A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.,5.871938,/nu7XIa67cXc2t7frXCE5voXUJcN.jpg,2011-01-10,Drive,False,7.4,2946
305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,Luke Greenfield,"[u'Jake Johnson', u'Damon Wayans Jr.', u'Nina Dobrev']",193893,"It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",5.859054,/8GVU8AaYpxiIS462SZgAtjh02pm.jpg,2014-08-13,Let's Be Cops,False,6.4,1044
306,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,Wes Anderson,"[u'Ralph Fiennes', u'Tony Revolori', u'F. Murray Abraham']",120467,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",5.845836,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,2014-02-26,The Grand Budapest Hotel,False,7.9,3538
307,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,Roberto Benigni,"[u'Nicoletta Braschi', u'Roberto Benigni', u'Giorgio Cantarini']",637,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,5.839,/f7DImXDebOs148U4uPjI61iDvaK.jpg,1997-12-20,Life Is Beautiful,False,8.2,2481
308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,Eric Darnell,"[u'Ben Stiller', u'Chris Rock', u'David Schwimmer']",953,"Zoo animals leave the comforts of man-made habitats for exotic adventure in this animated family film. After escaping from the zoo, four friends -- a lion, a hippo, a zebra and a giraffe -- are sent back to Africa. When their ship capsizes, stranding them on Madagascar, an island populated by crazy critters, the pals must adapt to jungle life and their new roles as wild animals.",5.833741,/2YiESGB68BGQSAFvfJxBi774sc4.jpg,2005-05-25,Madagascar,False,6.5,2477
309,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Stephen Chbosky,"[u'Logan Lerman', u'Emma Watson', u'Ezra Miller']",84892,"A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.",5.832771,/cyNQLnHnXZcTUDXVVSEYmquOTOI.jpg,2012-09-20,The Perks of Being a Wallflower,False,7.7,2142
310,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,Bryan Singer,"[u'Stephen Baldwin', u'Gabriel Byrne', u'Chazz Palminteri']",629,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",5.825331,/jgJoRWltoS17nD5MAQ1yK2Ztefw.jpg,1995-07-19,The Usual Suspects,False,8.1,2576
311,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,Christopher McQuarrie,"[u'Tom Cruise', u'Rebecca Ferguson', u'Simon Pegg']",177677,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",5.820416,/z2sJd1OvAGZLxgjBdSnQoLCfn3M.jpg,2015-07-23,Mission: Impossible - Rogue Nation,False,7.1,2705
312,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,False,John Lasseter,"[u'Owen Wilson', u'Paul Newman', u'Bonnie Hunt']",920,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",5.809099,/5damnMcRFKSjhCirgX3CMa88MBj.jpg,2006-06-08,Cars,False,6.5,2761
313,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,False,Chuck Russell,"[u'Jim Carrey', u'Cameron Diaz', u'Nancy Fish']",854,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",5.793856,/v8x8p441l1Bep8p82pAG6rduBoK.jpg,1994-07-29,The Mask,False,6.6,1769
314,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,False,Chris Weitz,"[u'Kristen Stewart', u'Robert Pattinson', u'Taylor Lautner']",18239,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",5.793742,/4O6OCHVrXie2Th8asDn5utvlTwC.jpg,2009-03-15,The Twilight Saga: New Moon,False,5.6,1723
315,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Andrew Adamson,"[u'Ben Barnes', u'William Moseley', u'Anna Popplewell']",2454,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",5.789041,/mEHd5n927ifJEODgbtC09Faqwcg.jpg,2008-05-15,The Chronicles of Narnia: Prince Caspian,False,6.2,1175
316,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,False,Quentin Tarantino,"[u'Samuel L. Jackson', u'Kurt Russell', u'Jennifer Jason Leigh']",273248,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,5.787043,/fqe8JxDNO8B8QfOGTdjh6sPCdSC.jpg,2015-12-25,The Hateful Eight,False,7.5,3162
317,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,Will Gluck,"[u'Justin Timberlake', u'Mila Kunis', u'Patricia Clarkson']",50544,"While trying to avoid the clichés of Hollywood romantic comedies, Dylan and Jamie soon discover that adding the act of sex to their friendship does lead to complications.",5.785656,/tmVuyRSS9RYFs73YGbMnFous7DH.jpg,2011-07-21,Friends with Benefits,False,6.5,1700
318,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,False,Mel Gibson,"[u'Mel Gibson', u'Catherine McCormack', u'Sophie Marceau']",197,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",5.783156,/2qAgGeYdLjelOEqjW9FYvPHpplC.jpg,1995-05-24,Braveheart,False,7.6,2710
319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Sidney Lumet,"[u'Henry Fonda', u'Martin Balsam', u'John Fiedler']",389,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",5.780729,/3W0v956XxSG5xgm7LB6qu8ExYJ2.jpg,1957-03-25,12 Angry Men,False,8.1,1661
320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False,Martin Scorsese,"[u'Robert De Niro', u'Ray Liotta', u'Joe Pesci']",769,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",5.77921,/hAPeXBdGDGmXRPj4OZZ0poH65Iu.jpg,1990-09-12,GoodFellas,False,8.1,2405
321,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,False,Tim Story,"[u'Ioan Gruffudd', u'Jessica Alba', u'Chris Evans']",1979,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",5.778414,/fXpziQgnBnB4bLgjKhjTbLQumE5.jpg,2007-06-13,Fantastic 4: Rise of the Silver Surfer,False,5.4,1942
322,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,Pierre Morel,"[u'Liam Neeson', u'Famke Janssen', u'Maggie Grace']",8681,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",5.772536,/3zlffXmo7QpVBc17QIJWrRfasVr.jpg,2008-02-18,Taken,False,7.2,3636
323,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,Seth MacFarlane,"[u'Mark Wahlberg', u'Mila Kunis', u'Seth MacFarlane']",72105,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",5.766703,/yLdP2vDa1BqxLSbikGypGtAEOGe.jpg,2012-06-29,Ted,False,6.4,3743
324,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Sergey Bodrov,"[u'Jeff Bridges', u'Julianne Moore', u'Ben Barnes']",68737,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",5.759081,/A3SBRfCSgKNcW2IkbaaOgugLwRt.jpg,2014-12-12,Seventh Son,False,5.1,772
325,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,Simon West,"[u'Jason Statham', u'Michael Angarano', u'Milo Ventimiglia']",265208,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",5.75579,/s5qUhHvFAZZ7Q4r5Dn3GdsfaPKI.jpg,2015-01-14,Wild Card,False,5.4,564
326,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,James Wan,"[u'Patrick Wilson', u'Vera Farmiga', u'Ron Livingston']",138843,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",5.750986,/xYGkdhOEVoFrLNUotuTXemtQAWd.jpg,2013-07-18,The Conjuring,False,7.3,2387
327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,David Fincher,"[u'Jesse Eisenberg', u'Andrew Garfield', u'Justin Timberlake']",37799,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",5.749649,/ok5Wh8385Kgblq9MSU4VGvazeMH.jpg,2010-09-30,The Social Network,False,7.1,2630
328,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,Ang Lee,"[u'Suraj Sharma', u'Irrfan Khan', u'Ayush Tandon']",87827,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",5.735467,/sLYdcz7easaS7CmJGwQcVVYZqiF.jpg,2012-11-20,Life of Pi,False,7.1,4904
329,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Josh Boone,"[u'Shailene Woodley', u'Ansel Elgort', u'Nat Wolff']",222935,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",5.732132,/sc6XLX6J714LDkVV3Ys3clgypQS.jpg,2014-05-16,The Fault in Our Stars,False,7.7,2873
330,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,Travis Knight,"[u'Art Parkinson', u'Charlize Theron', u'Rooney Mara']",313297,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",5.718975,/3Kr9CIIMcXTPlm6cdZ9y3QTe4Y7.jpg,2016-08-18,Kubo and the Two Strings,False,7.6,575
331,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,False,Neill Blomkamp,"[u'Sharlto Copley', u'Jason Cope', u'Nathalie Boltt']",17654,"Aliens land in South Africa and, with their ship totally disabled,  have no way home. Years later, after living in a slum and wearing out their welcome the 'Non-Humans' are being moved to a new tent city overseen by Multi-National United (MNU).",5.712858,/axFmCRNQsW6Bto8XuJKo08MPPV5.jpg,2009-08-05,District 9,False,7.2,2664
332,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,False,Andrew Adamson,"[u'Mike Myers', u'Eddie Murphy', u'Cameron Diaz']",809,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",5.70301,/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,2004-05-19,Shrek 2,False,6.6,2093
333,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,Tim Burton,"[u'Johnny Depp', u'Winona Ryder', u'Dianne Wiest']",162,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,5.692916,/kgLTB53HinftRRwhft7yrUOclDC.jpg,1990-12-05,Edward Scissorhands,False,7.5,2549
334,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,Clint Eastwood,"[u'Bradley Cooper', u'Sienna Miller', u'Kyle Gallner']",190859,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",5.690756,/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg,2014-12-11,American Sniper,False,7.4,3612
335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,David Dobkin,"[u'Robert Duvall', u'Robert Downey Jr.', u'Vera Farmiga']",205587,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",5.678694,/v6s65U6qisvxWgO3cNnreaaaite.jpg,2014-10-08,The Judge,False,7.2,1157
336,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,Louis Leterrier,"[u'Edward Norton', u'Liv Tyler', u'Tim Roth']",1724,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",5.673119,/qTghl3lO8PhmIxkf8eN5WQQefHI.jpg,2008-06-12,The Incredible Hulk,False,6.1,2312
337,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,False,David Fincher,"[u'Cate Blanchett', u'Brad Pitt', u'Tilda Swinton']",4922,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",5.670749,/4O4INOPtWTfHq3dd5vYTPV0TCwa.jpg,2008-11-24,The Curious Case of Benjamin Button,False,7.3,2451
338,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Paul Emmanuel,"[u'Claire Kahane', u'Ryan Cerenko', u'Olivia Jewson']",326947,An emotionally troubled teenager gets into a passionate relationship with the older French woman working in his father's house.,5.667604,/scsBi7gsieMZAXJQlN61omdBbP.jpg,2014-04-12,The Maid,False,4.1,5
339,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,False,Zack Snyder,"[u'Emily Browning', u'Abbie Cornish', u'Jena Malone']",23629,"A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.",5.660095,/s5SjC5pXsBQG3wx9iVzaIzJzpFl.jpg,2011-03-24,Sucker Punch,False,5.9,1268
340,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,False,J.J. Abrams,"[u'Chris Pine', u'Zachary Quinto', u'Zoe Saldana']",54138,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",5.656956,/41mhrXASAW3sdn7LBWF49uCX0xi.jpg,2013-05-05,Star Trek Into Darkness,False,7.4,3815
341,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Marc Webb,"[u'Andrew Garfield', u'Emma Stone', u'Jamie Foxx']",102382,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",5.656908,/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg,2014-04-16,The Amazing Spider-Man 2,False,6.5,3268
342,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,Baltasar Kormákur,"[u'Jason Clarke', u'Jake Gyllenhaal', u'Josh Brolin']",253412,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",5.646959,/t3ELL46AnqjS9djz1vEVh4MpKv0.jpg,2015-09-10,Everest,False,6.7,1422
343,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,False,Steven Spielberg,"[u'Roy Scheider', u'Robert Shaw', u'Richard Dreyfuss']",578,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",5.644166,/l1yltvzILaZcx2jYvc5sEMkM7Eh.jpg,1975-06-18,Jaws,False,7.4,1940
344,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,False,Peter Jackson,"[u'Naomi Watts', u'Jack Black', u'Adrien Brody']",254,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",5.636613,/ueMFrWi2NTqvpDAUWh5lSewai8Q.jpg,2005-12-14,King Kong,False,6.5,1721
345,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,False,Alfonso Cuarón,"[u'Clive Owen', u'Michael Caine', u'Julianne Moore']",9693,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",5.634711,/gZ6i32Da76EUxta06GL2BxpC4Cn.jpg,2006-09-22,Children of Men,False,7.4,1649
346,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,Steven Spielberg,"[u'Harrison Ford', u'Sean Connery', u'Denholm Elliott']",89,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",5.622923,/4p1N2Qrt8j0H8xMHMHvtRxv9weZ.jpg,1989-05-24,Indiana Jones and the Last Crusade,False,7.6,2497
347,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Baz Luhrmann,"[u'Leonardo DiCaprio', u'Tobey Maguire', u'Carey Mulligan']",64682,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",5.622748,/oJpOYPpVWyPeunGbbDGH1KFvea0.jpg,2013-05-10,The Great Gatsby,False,7.2,2923
348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,Miloš Forman,"[u'Jack Nicholson', u'Louise Fletcher', u'Danny DeVito']",510,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",5.601187,/2Sns5oMb356JNdBHgBETjIpRYy9.jpg,1975-11-18,One Flew Over the Cuckoo's Nest,False,8.1,2176
