10402,10749,10751,10752,10770,12,14,16,18,27,28,35,36,37,53,80,878,9648,99,adult,director,lead actors,movie_id,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Betty Thomas,"[u'Zachary Levi', u'David Cross', u'Jason Lee']",23398,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",2.999911,/1vfj6gsWDXYmIgjA9FphmvRKnJj.jpg,2009-12-21,Alvin and the Chipmunks: The Squeakquel,False,5.2,508
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Juan José Campanella,"[u'Juan Jos\xe9 Campanella', u'Diego Ramos', u'Pablo Rago']",153158,"In the small village where Amadeo lives there is no one good enough to challenge his skills at Table Football. But, while Amadeo may be a genius as a table football player in real life he's a loser. He's in love with Lara, his childhood friend, but he's so shy that he can't bring himself to confess his love for her. So he just hangs out in his quaint, timeless village. When Amadeo beats the village bully Flash at Table Football. The scene is set for an epic rivalry. Consumed with anger Flash vows to get even and 10 years later he returns as an International Superstar, a Football Icon and Galatico determined to wreak his revenge.",2.997993,/rKnfNwbRGd6p7SidQYlGemCE8wb.jpg,2013-07-18,Underdogs,False,5.9,102
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Ben Gluck,"[u'Patrick Dempsey', u'Mandy Moore', u'Jeremy Suarez']",10010,"Kenai finds his childhood human friend Nita and the two embark on a journey to burn the amulet he gave to her before he was a bear, much to Koda's dismay.",2.993337,/msZSTfilEF6hw47HTuf5AeXAO8R.jpg,2006-08-17,Brother Bear 2,False,6.3,203
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Tim Johnson,"[u'Bruce Willis', u'Garry Shandling', u'Steve Carell']",7518,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself.",2.988222,/fGvoD6n6blbFprgbl3BJ2U8YHSF.jpg,2006-04-22,Over the Hedge,False,6.3,780
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Samuel Armstrong,"[u'Leopold Stokowski', u'Deems Taylor', u'Walt Disney']",756,Fantasia is the adventurous 1940 experiment from Disney. The film sets Disney animated characters to classical music as Mickey Mouse uses his magic wand to set broomsticks dancing in one of the more famous elaborate scenes. The film was groundbreaking in its usage of animation and music and is still considered a masterpiece decades later.,2.988107,/9YXyiRszikyoakc4oNaHbjjybmT.jpg,1940-11-13,Fantasia,False,7.1,603
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,False,Katsuhisa Yamada,"[u'Fumi Hirano', u'Mitsuo Iwata', u'Akira Kamiya']",68828,"In the midst of a violent invasion of Earth by unknown alien forces, photo-journalist Wakatsuki Tetsuya comes across a scantily-clad alien woman, cutting a swath of death through the Terran ranks with her sword. After a chaotic struggle, Tetsuya is knocked unconscious, only to awaken aboard her starship. To his surprise, she turns out to be Kahm, the invaders' princess - and she has picked Tetsuya for a starring role in her upcoming wedding. As the groom....",2.978456,/yTGDN6xzbKAOjX9JP55HmmBylrY.jpg,1986-12-16,Outlanders,False,1.0,1
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,False,Sam Liu,"[u'Kevin Conroy', u'Mark Hamill', u'Tara Strong']",382322,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness. Based on the graphic novel by Alan Moore and Brian Bolland.",2.977041,/zm0ODjtfJfJW0W269LqsQl5OhJ8.jpg,2016-07-21,Batman: The Killing Joke,False,6.0,330
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,False,Hayao Miyazaki,"[u'Sumi Shimamoto', u'Mahito Tsujimura', u'Hisako Kyouda']",81,"Nausicaä, a gentle young princess, has an empathetic bond with the giant mutated insects that evolved in the wake of the destruction of the ecosystem. Traveling by cumbersome flying ship, on the backs of giant birds, and perched atop her beloved glider, Nausicaä and her allies must negotiate peace between kingdoms battling over the last of the world's precious natural resources.",2.975573,/y2rl0OkMfZHpBaQYPfSJmLMOxwp.jpg,1984-03-11,Nausicaä of the Valley of the Wind,False,7.7,617
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Peter Lord,"[u'Hugh Grant', u'Brendan Gleeson', u'Jeremy Piven']",72197,"In The Pirates! Band of Misfits, Hugh Grant stars in his first animated role as the luxuriantly bearded Pirate Captain – a boundlessly enthusiastic, if somewhat less-than-successful, terror of the High Seas. With a rag-tag crew at his side (Martin Freeman, Brendan Gleeson, Russell Tovey, and Ashley Jensen), and seemingly blind to the impossible odds stacked against him, the Captain has one dream: to beat his bitter rivals Black Bellamy (Jeremy Piven) and Cutlass Liz (Salma Hayek) to the much coveted Pirate Of The Year Award. It’s a quest that takes our heroes from the shores of exotic Blood Island to the foggy streets of Victorian London. Along the way they battle a diabolical queen (Imelda Staunton) and team up with a haplessly smitten young scientist (David Tennant), but never lose sight of what a pirate loves best: adventure!",2.97033,/z3abtsVuypFShFkfvTOjzATkeg9.jpg,2012-03-12,The Pirates! Band of Misfits,False,6.4,303
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,False,Shinji Aramaki,"[u'Luci Christian', u'Justin Doran', u'David Matranga']",114478,"A distant Federation outpost Fort Casey comes under attack by bugs. The team on the fast attack ship Alesia is assigned to help the Starship John A. Warden stationed in Fort Casey evacuate along with the survivors and bring military intelligence safely back to Earth. Carl Jenkins, now ministry of Paranormal Warfare, takes the starship on a clandestine mission before its rendezvous with the Alesia and goes missing in the nebula. Now, the battle-hardened troopers are charged with a rescue mission that may lead to a much more sinister consequence than they ever could have imagined....",2.968723,/3znAWfEzXzR1slLKc9VQwtD6XmD.jpg,2012-07-21,Starship Troopers: Invasion,False,5.6,116
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,False,Ron Clements,"[u'Joseph Gordon-Levitt', u'David Hyde Pierce', u'Emma Thompson']",9016,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms. But, soon, Jim realizes Silver is a pirate intent on mutiny!",2.967099,/yfcoA7q9n852yVnYa0VcAchgA72.jpg,2002-11-26,Treasure Planet,False,7.1,663
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,False,Yasushi Kawamura,"[u'Yuuki Kaji', u'Daisuke Ono', u'Saori Hayami']",396263,This 3DCG film will cover the manga's Osaka Arc.,2.95802,/fF33nRbgvxNgTTPUuNqNsRPYmxZ.jpg,2016-10-14,Gantz:O,False,7.1,31
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,False,Chris Wedge,"[u'Robin Williams', u'Ewan McGregor', u'Halle Berry']",9928,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",2.949701,/12n6dEayPtv7CqgbeSkznFQSKzh.jpg,2005-03-11,Robots,False,5.9,1020
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Tomm Moore,"[u'Brendan Gleeson', u'Fionnula Flanagan', u'David Rawle']",110416,"The story of the last Seal Child’s journey home. After their mother’s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his mother’s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.",2.943974,/uvNv23Arf2ZYtimiStSB2c1DAEX.jpg,2014-09-06,Song of the Sea,False,8.1,334
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Chris Wedge,"[u'Josh Hutcherson', u'Amanda Seyfried', u'Colin Farrell']",116711,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world -- and ours.,2.939576,/dUeXOJCpfWmZd9KaPkq2122J1ji.jpg,2013-05-15,Epic,False,6.4,966
0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,False,Joe Pytka,"[u'Michael Jordan', u'Wayne Knight', u'Billy West']",2300,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",2.939423,/bJhVLribUKCrKv1h1WFqv4QmRWM.jpg,1996-11-15,Space Jam,False,6.4,920
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Steve 'Spaz' Williams,"[u'Kiefer Sutherland', u'Jim Belushi', u'Eddie Izzard']",9904,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.",2.936169,/uxTtgh4tpSWVulXLCDqKU10cWXo.jpg,2006-03-06,The Wild,False,5.2,176
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Hayao Miyazaki,"[u'Yuria Nara', u'Hiroki Doi', u'George Tokoro']",12429,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.",2.928926,/3s0mpSpLkI7cIhqWGrGbsiyvlsH.jpg,2008-07-19,Ponyo,False,7.5,678
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,False,Ethan Spaulding,"[u""Jason O'Mara"", u'Stuart Allan', u'Thomas Gibson']",251519,"Batman learns that he has a violent, unruly pre-teen son with Talia al Ghul named Damian Wayne who is secretly being raised by Ra's al Ghul and the League of Assassins. When Ra's al Ghul apparently dies after a battle with Deathstroke, Batman must work to stop his long-lost son from taking revenge and guiding him to a righteous path, in addition to the chance for the pair to truly acknowledging each other as family.",2.927373,/j3SFJqZPeeB9g5JMU7UFLgEqj2T.jpg,2014-04-20,Son of Batman,False,6.8,245
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,False,Brad Bird,"[u'Eli Marienthal', u'Jennifer Aniston', u'Vin Diesel']",10386,"A giant metal machine falls to Earth and frightens the residents of a small town in Maine in 1958, until it befriends a nine-year-old boy named Hogarth and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",2.925414,/rdN6IjV4xlDDhrT8ewkkJfPvp2e.jpg,1999-08-06,The Iron Giant,False,7.6,1138
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Anthony Silverston,"[u'Jake T. Austin', u'Liam Neeson', u'Steve Buscemi']",172391,A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.,2.918496,/47L9VufChwKF4K6VXeBr6IMWODm.jpg,2013-07-18,Khumba,False,5.8,59
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,False,Goro Miyazaki,"[u""Jun'ichi Okada"", u'Aoi Teshima', u'Bunta Sugawara']",37933,"Something bizarre has come over the land. The kingdom is deteriorating. People are beginning to act strange... What's even more strange is that people are beginning to see dragons, which shouldn't enter the world of humans. Due to all these bizarre events, Ged, a wandering wizard, is investigating the cause. During his journey, he meets Prince Arren, a young distraught teenage boy. While Arren may look like a shy young teen, he has a severe dark side, which grants him strength, hatred, ruthlessness and has no mercy, especially when it comes to protecting Teru. For the witch Kumo this is a perfect opportunity. She can use the boy's ""fears"" against the very one who would help him, Ged.",2.913321,/deB7rfqZXpVxdRinyaCeyhwNPbg.jpg,2006-07-29,Tales from Earthsea,False,6.4,194
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,False,Tetsuya Nomura,"[u'Takahiro Sakurai', u'Toshiyuki Morikawa', u'Ayumi Ito']",647,"Two years have passed since the final battle with Sephiroth. Though Midgar, city of mako, city of prosperity, has been reduced to ruins, its people slowly but steadily walk the road to reconstruction. However, a mysterious illness called Geostigma torments them. With no cure in sight, it brings death to the afflicted, one after another, robbing the people of their fledgling hope.",2.896009,/pOHBhcZMLlVKALG098EOaobdeVX.jpg,2005-07-14,Final Fantasy VII: Advent Children,False,6.7,232
0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,False,Kelly Asbury,"[u'Matt Damon', u'James Cromwell', u'Daniel Studi']",9023,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",2.879481,/7cfXsSe621cWpCpAuuJgud0Gszt.jpg,2002-05-24,Spirit: Stallion of the Cimarron,False,7.2,534
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Darrell Rooney,"[u'Scott Wolf', u'Alyssa Milano', u'Chazz Palminteri']",18269,"Lady and Tramp's mischievous pup, Scamp, gets fed up with rules and restrictions imposed on him by life in a family, and longs for a wild and free lifestyle. He runs away from home and into the streets where he joins a pack of stray dogs known as the ""Junkyard Dogs."" Buster, the pack's leader, takes an instant disliking to the ""house-dog"" and considers him a rival. Angel, a junkyard pup Scamp's age, longs for the safety and comfort of life in a family and the two become instant companions. Will Scamp choose the wild and free life of a stray or the unconditional love of his family?",2.860666,/bc2yxExkW5tiJf8ASkgsEYHiluy.jpg,2001-02-18,Lady and the Tramp II: Scamp's Adventure,False,5.9,165
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,False,Ted Berman,"[u'Mickey Rooney', u'Kurt Russell', u'Pearl Bailey']",10948,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",2.853498,/hDXg3U4eCxuqvrb7BEDXj2tAsdK.jpg,1981-07-10,The Fox and the Hound,False,6.9,619
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Peggy Holmes,"[u'Mae Whitman', u'Christina Hendricks', u'Tom Hiddleston']",175112,"Zarina, a smart and ambitious dust-keeper fairy who’s captivated by Blue Pixie Dust and its endless possibilities, flees Pixie Hollow and joins forces with the scheming pirates of Skull Rock, who make her captain of their ship. Tinker Bell and her friends must embark on an epic adventure to find Zarina, and together they go sword-to-sword with the band of pirates led by a cabin boy named James, who’ll soon be known as Captain Hook himself.",2.852244,/7pTcejxx8f0Xlw3WEmdg1lNnHrP.jpg,2014-02-13,Tinker Bell and the Pirate Fairy,False,6.5,231
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,False,Rob Letterman,"[u'Seth Rogen', u'Reese Witherspoon', u'Hugh Laurie']",15512,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",2.846508,/8x0WrDcFQDC2eoXJe6iC34wXZE8.jpg,2009-03-19,Monsters vs Aliens,False,6.0,1110
0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,False,Toby Shelton,"[u'James Arnold Taylor', u'Cree Summer', u'John Mahoney']",8965,"Three different stories come to life in this sequel to the hit animated Disney adventure. Explorer Milo Thatch, his new sweetheart, Queen Kida, and the rest of the team are preparing to rebuild the underwater city. But trouble crops up. Harnessing the power of the crystal of Atlantis, the adventurers set out to defend their kingdom against dark forces that threaten from sand, sea and snow.",2.845566,/jnGcMr21vmgR82hjXOBLMgJx1hw.jpg,2003-02-25,Atlantis: Milo's Return,False,5.4,125
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,False,Michael Dudok de Wit,[],337703,"The dialogue-less film follows the major life stages of a castaway on a deserted tropical island populated by turtles, crabs and birds.",2.843745,/1i6V1sh6NBx1YssGtuFVpm9C21b.jpg,2016-06-29,The Red Turtle,False,7.7,123
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Rob Minkoff,"[u'Michael J. Fox', u'Geena Davis', u'Hugh Laurie']",10996,"Stuart, an adorable white mouse, still lives happily with his adoptive family, the Littles, on the east side of Manhattan's Central Park. More crazy mouse adventures are in store as Stuart, his human brother, George, and their mischievous cat, Snowbell, set out to rescue a friend.",2.831771,/cIZb3d1kRcmywmoYFQKhMBqvoZt.jpg,2002-07-19,Stuart Little 2,False,5.4,438
0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Jimmy Hayward,"[u'Jim Carrey', u'Steve Carell', u'Carol Burnett']",12222,"One day, Horton the elephant hears a cry from help coming from a speck of dust. Even though he can't see anyone on the speck, he decides to help it. As it turns out, the speck of dust is home to the Whos, who live in their city of Whoville. Horton agrees to help protect the Whos and their home",2.831241,/cYc2MbsXsDbMcf3tZDSiuNLn7kn.jpg,2008-03-03,Horton Hears a Who!,False,6.3,692
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Wolfgang Reitherman,"[u'Sebastian Cabot', u'Karl Swenson', u'Junius Matthews']",9078,"Wart is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for him beyond mere squiredom. He starts by trying to give him an education, believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.",2.830486,/wZyRYmYrAWNiFhXohp4Ly8svpJH.jpg,1963-12-25,The Sword in the Stone,False,6.8,637
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Luc Besson,"[u'Freddie Highmore', u'Mia Farrow', u'Ron Crawford']",9992,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.",2.82361,/idbP413bzKWrQXJyElrDazcJUFM.jpg,2006-12-13,Arthur and the Invisibles,False,5.9,441
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,David Bowers,"[u'Hugh Jackman', u'Kate Winslet', u'Ian McKellen']",11619,"London high-society mouse, Roddy is flushed down the toilet by Sid, a common sewer rat. Hang on for a madcap adventure deep in the sewer bowels of Ratropolis, where Roddy meets the resourceful Rita, the rodent-hating Toad and his faithful thugs, Spike and Whitey.",2.795751,/oCdPDusnJvIZN6OpaF2Yj7211w.jpg,2006-10-22,Flushed Away,False,6.0,608
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,Yoshifumi Kondô,"[u'Y\u014dko Honna', u'Issei Takahashi', u'Takashi Tachibana']",37797,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'. Curious as to who he is, Shizuku meets a boy her age whom she finds infuriating, but discovers to her shock that he is her 'Prince of Books'. As she grows closer to him, she realises that he merely read all those books to bring himself closer to her. The boy Seiji aspires to be a violin maker in Italy, and it is his dreams that make Shizuku realise that she has no clear path for her life. Knowing that her strength lies in writing, she tests her talents by writing a story about Baron, a cat statuette belonging to Seiji's grandfather",2.795395,/uPLuwtMQm3wDTKm7cZQHsszYGRo.jpg,1995-07-15,Whisper of the Heart,False,7.6,257
1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,False,Brenda Chapman,"[u'Val Kilmer', u'Ralph Fiennes', u'Patrick Stewart']",9837,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",2.784271,/wD34ls2faCrj8YvFViEaPfBtBEe.jpg,1998-12-15,The Prince of Egypt,False,6.7,565
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,William Lau,"[u'Kelly Sheridan', u'Roger Monk', u'Garry Chalk']",15165,"In her first animated musical featuring seven original songs, Barbie comes to life in this modern re-telling of a classic tale of mistaken identity and the power of friendship. Based on the story by Mark Twain,",2.778696,/e5qL5cZCbiwyis6Q32wtbF4SROI.jpg,2004-09-28,Barbie as The Princess & the Pauper,False,6.6,100
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Tim Burton,"[u'Johnny Depp', u'Helena Bonham Carter', u'Emily Watson']",3933,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",2.770745,/o9GbcdP7rOg2m1NyUnUR3ZwNcTE.jpg,2005-09-09,Corpse Bride,False,7.1,1306
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,False,Mamoru Oshii,"[u'Atsuko Tanaka', u'Akio Ohtsuka', u'Kouichi Yamadera']",12140,Groundbreaking director Mamoru Oshii continues to push the boundaries of art and anime with this universally acclaimed cyber thriller following cyborg detective Batou as he tries to unravel the reasons for a murderous robot revolt in the year 2032. A quest for a killer that becomes a mind bending search for the meaning of life.,2.770172,/1KSMfpMWMzlvR2DN2fzv31vZ66B.jpg,2004-03-06,Ghost in the Shell 2: Innocence,False,7.2,169
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Mark Burton,"[u'Justin Fletcher', u'Omid Djalili', u'Richard Webber']",263109,"When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.",2.76685,/aOHsNN1p2nuiF9WaMaCNXy0T80J.jpg,2015-02-05,Shaun the Sheep Movie,False,6.9,386
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,Nomura Kazuya,"[u'Maaya Sakamoto', u""Ken'ichir\xf4 Matsuda"", u'Kazuya Nakai']",334376,"Set in a futuristic Japan after the end of a brutal world war, science has advanced by leaps and bounds giving humanity the choice to prolong life and reduce suffering with the use of sophisticated cybernetics. With all of humanity linked into one system of minds and personalities known as ghosts, the biggest threat to civilization is the cyber terrorists capable of hijacking people's bodies and memories. When a ghost-infecting virus known as Fire-Starter begins spreading through the system resulting in the assassination of the Japanese Prime Minister, Major Motoko Kusanagi and her elite team of special operatives are called in to track down its source. As they delve deeper and deeper into their investigation, they uncover traces of government corruption and a shadowy broker that bears an all-too-familiar face.  The film is a continuation to the plot of the Pyrophoric Cult episode of Arise, and ties up loose ends from that arc.",2.763917,/c6JxvSz2nglIJdhWgFljfV2vOIa.jpg,2015-06-20,Ghost in the Shell: The New Movie,False,6.6,25
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Kyle Balda,"[u'Steve Carell', u'Kristen Wiig', u'Russell Brand']",324852,Gru's long lost twin (Dru) will emerge and there will be a theme of sibling rivalry.,2.759413,/5qcUGqWoWhEsoQwNUrtf3y3fcWn.jpg,2017-06-29,Despicable Me 3,False,0.0,43
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Richard Rich,"[u'Michelle Nicastro', u'Jack Palance', u'Howard McGillin']",22586,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",2.744506,/oYp2bckWNBKOIbznjAfypVoMOFl.jpg,1994-11-18,The Swan Princess,False,6.5,168
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Bradley Raymond,"[u'Megan Hilty', u'Brenda Song', u'Jason Dolley']",86130,"Rosetta and new arrival Chloe band together to try to break the garden fairies' legendary losing streak in the Pixie Hollow Games, a sports spectacle filled with pixie pageantry, fantastic fairy events and hilarious surprises.",2.740378,/rY5QnHG6NAYIMletqYkwcOpg7yZ.jpg,2011-12-24,Pixie Hollow Games,False,6.6,46
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Mark Osborne,"[u'Jeff Bridges', u'Rachel McAdams', u'Paul Rudd']",309809,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",2.73882,/uUNd8rVnHxhl2DOtaU7itT2vv78.jpg,2015-07-29,The Little Prince,False,7.5,558
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Karen Disher,"[u'Billy Gardell', u'Ray Romano', u'John Leguizamo']",79218,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",2.738569,/bBKkG54YXVTFCKeZ4a5pmRubTQg.jpg,2011-11-24,Ice Age: A Mammoth Christmas,False,6.0,128
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Robert Stevenhagen,"[u'Matthew Broderick', u'Dustin Hoffman', u'Emma Watson']",10199,"Once upon a time... in the far away kingdom of Dor... lived a brave and virtuous mouse with comically oversized ears who dreamt of becoming a knight. Banished from his home for having such lofty ambitions, Despereaux sets off on an amazing adventure with his good-hearted rat friend Roscuro, who leads him, at long last, on a very noble quest to rescue an endangered princess and save an entire kingdom from darkness.",2.725356,/8Nge4rXAQzU5w9U8OvnXuuJltL9.jpg,2008-12-19,The Tale of Despereaux,False,5.8,203
0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,False,Takeshi Nozue,"[u'Go Ayano', u'Shiori Kutsuna', u'Ayumi Fujimura']",390734,"The magical kingdom of Lucis is home to the world’s last remaining Crystal, and the menacing empire of Niflheim is determined to steal it. King Regis of Lucis commands an elite force of soldiers called the Kingsglaive. Wielding their king’s magic, they fight to protect Lucis. As the overwhelming military might of the empire bears down, King Regis is faced with an impossible ultimatum – to marry his son, Prince Noctis to Princess Lunafreya of Tenebrae, captive of Niflheim, and surrender his lands to Niflheim rule.  Although the king concedes, it becomes clear that the empire will stop at nothing to achieve their devious goals, with only the Kingsglaive standing between them and world domination.",2.71986,/hl6Q7TWyaRWgkZWkozl2YBtD2ml.jpg,2016-07-09,Kingsglaive: Final Fantasy XV,False,6.7,143
